site,date,Date,h_m
MW1,2021-03-10,2021-03-10,2747.3821666666668
MW1,2021-03-11,2021-03-11,2747.3772708333336
MW1,2021-03-12,2021-03-12,2747.3796041666665
MW1,2021-03-13,2021-03-13,2747.3797916666667
MW1,2021-03-14,2021-03-14,2747.3838333333333
MW1,2021-03-15,2021-03-15,2747.40025
MW1,2021-03-16,2021-03-16,2747.3983333333335
MW1,2021-03-17,2021-03-17,2747.3865625
MW1,2021-03-18,2021-03-18,2747.3860833333333
MW1,2021-03-19,2021-03-19,2747.386
MW1,2021-03-20,2021-03-20,2747.3895208333333
MW1,2021-03-21,2021-03-21,2747.38475
MW1,2021-03-22,2021-03-22,2747.3802291666666
MW1,2021-03-23,2021-03-23,2747.372729166667
MW1,2021-03-24,2021-03-24,2747.371375
MW1,2021-03-25,2021-03-25,2747.3781458333333
MW1,2021-03-26,2021-03-26,2747.3754791666665
MW1,2021-03-27,2021-03-27,2747.3758125
MW1,2021-03-28,2021-03-28,2747.380125
MW1,2021-03-29,2021-03-29,2747.3813125
MW1,2021-03-30,2021-03-30,2747.370125
MW1,2021-03-31,2021-03-31,2747.3720625
MW1,2021-04-01,2021-04-01,2747.3787291666667
MW1,2021-04-02,2021-04-02,2747.380875
MW1,2021-04-03,2021-04-03,2747.3858958333335
MW1,2021-04-04,2021-04-04,2747.397
MW1,2021-04-05,2021-04-05,2747.4067083333334
MW1,2021-04-06,2021-04-06,2747.41525
MW1,2021-04-07,2021-04-07,2747.4199583333334
MW1,2021-04-08,2021-04-08,2747.429875
MW1,2021-04-09,2021-04-09,2747.4327083333333
MW1,2021-04-10,2021-04-10,2747.4397916666667
MW1,2021-04-11,2021-04-11,2747.446770833333
MW1,2021-04-12,2021-04-12,2747.445041666667
MW1,2021-04-13,2021-04-13,2747.4447291666665
MW1,2021-04-14,2021-04-14,2747.4466875
MW1,2021-04-15,2021-04-15,2747.4456458333334
MW1,2021-04-16,2021-04-16,2747.4441458333336
MW1,2021-04-17,2021-04-17,2747.4433125
MW1,2021-04-18,2021-04-18,2747.4476041666667
MW1,2021-04-19,2021-04-19,2747.4450208333333
MW1,2021-04-20,2021-04-20,2747.434583333333
MW1,2021-04-21,2021-04-21,2747.439875
MW1,2021-04-22,2021-04-22,2747.446875
MW1,2021-04-23,2021-04-23,2747.4444375
MW1,2021-04-24,2021-04-24,2747.4452708333333
MW1,2021-04-25,2021-04-25,2747.4584791666666
MW1,2021-04-26,2021-04-26,2747.48125
MW1,2021-04-27,2021-04-27,2747.4920625
MW1,2021-04-28,2021-04-28,2747.501979166667
MW1,2021-04-29,2021-04-29,2747.514625
MW1,2021-04-30,2021-04-30,2747.5451041666665
MW1,2021-05-01,2021-05-01,2747.604333333333
MW1,2021-05-02,2021-05-02,2747.681145833333
MW1,2021-05-03,2021-05-03,2747.732270833333
MW1,2021-05-04,2021-05-04,2747.8178333333335
MW1,2021-05-05,2021-05-05,2747.8275416666665
MW1,2021-05-06,2021-05-06,2747.8540625
MW1,2021-05-07,2021-05-07,2747.888520833333
MW1,2021-05-08,2021-05-08,2747.9531666666667
MW1,2021-05-09,2021-05-09,2748.0171666666665
MW1,2021-05-10,2021-05-10,2748.028
MW1,2021-05-11,2021-05-11,2748.0062916666666
MW1,2021-05-12,2021-05-12,2747.9968333333336
MW1,2021-05-13,2021-05-13,2748.0213125
MW1,2021-05-14,2021-05-14,2748.038145833333
MW1,2021-05-15,2021-05-15,2748.0902291666666
MW1,2021-05-16,2021-05-16,2748.154020833333
MW1,2021-05-17,2021-05-17,2748.2086041666666
MW1,2021-05-18,2021-05-18,2748.2516666666666
MW1,2021-05-19,2021-05-19,2748.3311041666666
MW1,2021-05-20,2021-05-20,2748.3974375
MW1,2021-05-21,2021-05-21,2748.406395833333
MW1,2021-05-22,2021-05-22,2748.4567916666665
MW1,2021-05-23,2021-05-23,2748.547541666667
MW1,2021-05-24,2021-05-24,2748.5641875
MW1,2021-05-25,2021-05-25,2748.6106041666667
MW1,2021-05-26,2021-05-26,2748.6614375
MW1,2021-05-27,2021-05-27,2748.7227083333332
MW1,2021-05-28,2021-05-28,2748.7851666666666
MW1,2021-05-29,2021-05-29,2748.8463541666665
MW1,2021-05-30,2021-05-30,2748.879229166667
MW1,2021-05-31,2021-05-31,2748.9155625
MW1,2021-06-01,2021-06-01,2748.9532083333334
MW1,2021-06-02,2021-06-02,2748.979333333333
MW1,2021-06-03,2021-06-03,2749.0144583333336
MW1,2021-06-04,2021-06-04,2749.04375
MW1,2021-06-05,2021-06-05,2749.0712708333335
MW1,2021-06-06,2021-06-06,2749.09375
MW1,2021-06-07,2021-06-07,2749.1205416666667
MW1,2021-06-08,2021-06-08,2749.13475
MW1,2021-06-09,2021-06-09,2749.1312916666666
MW1,2021-06-10,2021-06-10,2749.13875
MW1,2021-06-11,2021-06-11,2749.119588235294
MW1,2021-06-12,2021-06-12,2749.0838541666667
MW1,2021-06-13,2021-06-13,2749.0765625
MW1,2021-06-14,2021-06-14,2749.0745208333333
MW1,2021-06-15,2021-06-15,2749.0581041666665
MW1,2021-06-16,2021-06-16,2749.031625
MW1,2021-06-17,2021-06-17,2749.0156875
MW1,2021-06-18,2021-06-18,2748.993
MW1,2021-06-19,2021-06-19,2748.9658958333334
MW1,2021-06-20,2021-06-20,2748.9451041666666
MW1,2021-06-21,2021-06-21,2748.9256666666665
MW1,2021-06-22,2021-06-22,2748.9149375
MW1,2021-06-23,2021-06-23,2748.8885833333334
MW1,2021-06-24,2021-06-24,2748.8615625
MW1,2021-06-25,2021-06-25,2748.8363125
MW1,2021-06-26,2021-06-26,2748.8125625
MW1,2021-06-27,2021-06-27,2748.7889791666666
MW1,2021-06-28,2021-06-28,2748.768416666667
MW1,2021-06-29,2021-06-29,2748.7460416666668
MW1,2021-06-30,2021-06-30,2748.7288125
MW1,2021-07-01,2021-07-01,2748.7169791666665
MW1,2021-07-02,2021-07-02,2748.69975
MW1,2021-07-03,2021-07-03,2748.6848333333332
MW1,2021-07-04,2021-07-04,2748.6696666666667
MW1,2021-07-05,2021-07-05,2748.657833333333
MW1,2021-07-06,2021-07-06,2748.6438125
MW1,2021-07-07,2021-07-07,2748.6286458333334
MW1,2021-07-08,2021-07-08,2748.6085208333334
MW1,2021-07-09,2021-07-09,2748.5901875
MW1,2021-07-10,2021-07-10,2748.5704166666665
MW1,2021-07-11,2021-07-11,2748.5545833333335
MW1,2021-07-12,2021-07-12,2748.54305
MW1,2021-07-13,2021-07-13,2748.4550833333333
MW1,2021-07-14,2021-07-14,2748.434333333333
MW1,2021-07-15,2021-07-15,2748.4153125
MW1,2021-07-16,2021-07-16,2748.3956041666665
MW1,2021-07-17,2021-07-17,2748.3712083333335
MW1,2021-07-18,2021-07-18,2748.349041666667
MW1,2021-07-19,2021-07-19,2748.3317916666665
MW1,2021-07-20,2021-07-20,2748.3155
MW1,2021-07-21,2021-07-21,2748.2989375
MW1,2021-07-22,2021-07-22,2748.2798541666666
MW1,2021-07-23,2021-07-23,2748.261791666667
MW1,2021-07-24,2021-07-24,2748.2442291666666
MW1,2021-07-25,2021-07-25,2748.2266041666667
MW1,2021-07-26,2021-07-26,2748.2073333333333
MW1,2021-07-27,2021-07-27,2748.189125
MW1,2021-07-28,2021-07-28,2748.1726041666666
MW1,2021-07-29,2021-07-29,2748.156104166667
MW1,2021-07-30,2021-07-30,2748.1442916666665
MW1,2021-07-31,2021-07-31,2748.1446666666666
MW1,2021-08-01,2021-08-01,2748.136395833333
MW1,2021-08-02,2021-08-02,2748.1192291666666
MW1,2021-08-03,2021-08-03,2748.1192291666666
MW1,2021-08-04,2021-08-04,2748.1318125
MW1,2021-08-05,2021-08-05,2748.1128125
MW1,2021-08-06,2021-08-06,2748.1023125
MW1,2021-08-07,2021-08-07,2748.10425
MW1,2021-08-08,2021-08-08,2748.0881666666664
MW1,2021-08-09,2021-08-09,2748.0755416666666
MW1,2021-08-10,2021-08-10,2748.065020833333
MW1,2021-08-11,2021-08-11,2748.0539166666667
MW1,2021-08-12,2021-08-12,2748.043375
MW1,2021-08-13,2021-08-13,2748.024470588235
MW1,2021-08-14,2021-08-14,2748.0022708333336
MW1,2021-08-15,2021-08-15,2747.9946875
MW1,2021-08-16,2021-08-16,2747.987375
MW1,2021-08-17,2021-08-17,2747.981125
MW1,2021-08-18,2021-08-18,2747.9725208333334
MW1,2021-08-19,2021-08-19,2747.9679375
MW1,2021-08-20,2021-08-20,2747.9605625
MW1,2021-08-21,2021-08-21,2747.9519583333336
MW1,2021-08-22,2021-08-22,2747.9469375
MW1,2021-08-23,2021-08-23,2747.94375
MW1,2021-08-24,2021-08-24,2747.9446041666665
MW1,2021-08-25,2021-08-25,2747.9475625
MW1,2021-08-26,2021-08-26,2747.955375
MW1,2021-08-27,2021-08-27,2747.9687291666664
MW1,2021-08-28,2021-08-28,2747.9718541666666
MW1,2021-08-29,2021-08-29,2747.9771458333335
MW1,2021-08-30,2021-08-30,2747.9820416666666
MW1,2021-08-31,2021-08-31,2747.9861666666666
MW1,2021-09-01,2021-09-01,2747.9880416666665
MW1,2021-09-02,2021-09-02,2747.988479166667
MW1,2021-09-03,2021-09-03,2747.9873333333335
MW1,2021-09-04,2021-09-04,2747.98125
MW1,2021-09-05,2021-09-05,2747.9712083333334
MW1,2021-09-06,2021-09-06,2747.9626875
MW1,2021-09-07,2021-09-07,2747.9520416666664
MW1,2021-09-08,2021-09-08,2747.9427708333333
MW1,2021-09-09,2021-09-09,2747.9328333333333
MW1,2021-09-10,2021-09-10,2747.9233125
MW1,2021-09-11,2021-09-11,2747.9143125
MW1,2021-09-12,2021-09-12,2747.906875
MW1,2021-09-13,2021-09-13,2747.900541666667
MW1,2021-09-14,2021-09-14,2747.8923958333335
MW1,2021-09-15,2021-09-15,2747.8840416666667
MW1,2021-09-16,2021-09-16,2747.87695
MW1,2021-09-17,2021-09-17,2747.8525625
MW1,2021-09-18,2021-09-18,2747.8483125000002
MW1,2021-09-19,2021-09-19,2747.8433958333335
MW1,2021-09-20,2021-09-20,2747.8324375
MW1,2021-09-21,2021-09-21,2747.8219791666666
MW1,2021-09-22,2021-09-22,2747.818583333333
MW1,2021-09-23,2021-09-23,2747.810520833333
MW1,2021-09-24,2021-09-24,2747.8008125
MW1,2021-09-25,2021-09-25,2747.794354166667
MW1,2021-09-26,2021-09-26,2747.7862083333334
MW1,2021-09-27,2021-09-27,2747.7780208333334
MW1,2021-09-28,2021-09-28,2747.7761458333334
MW1,2021-09-29,2021-09-29,2747.768020833333
MW1,2021-09-30,2021-09-30,2747.7594791666666
MW1,2021-10-01,2021-10-01,2747.75325
MW1,2021-10-02,2021-10-02,2747.7445416666665
MW1,2021-10-03,2021-10-03,2747.7366666666667
MW1,2021-10-04,2021-10-04,2747.7354791666667
MW1,2021-10-05,2021-10-05,2747.7331875
MW1,2021-10-06,2021-10-06,2747.7290208333334
MW1,2021-10-07,2021-10-07,2747.7230833333333
MW1,2021-10-08,2021-10-08,2747.7192291666665
MW1,2021-10-09,2021-10-09,2747.716882352941
MW1,2021-10-10,2021-10-10,2747.7090625
MW1,2021-10-11,2021-10-11,2747.703104166667
MW1,2021-10-12,2021-10-12,2747.697708333333
MW1,2021-10-13,2021-10-13,2747.6878333333334
MW1,2021-10-14,2021-10-14,2747.6828958333335
MW1,2021-10-15,2021-10-15,2747.6756041666667
MW1,2021-10-16,2021-10-16,2747.67625
MW1,2021-10-17,2021-10-17,2747.6762916666667
MW1,2021-10-18,2021-10-18,2747.6751875
MW1,2021-10-19,2021-10-19,2747.6659791666666
MW1,2021-10-20,2021-10-20,2747.660895833333
MW1,2021-10-21,2021-10-21,2747.6584375
MW1,2021-10-22,2021-10-22,2747.6569583333335
MW1,2021-10-23,2021-10-23,2747.654375
MW1,2021-10-24,2021-10-24,2747.6466041666667
MW1,2021-10-25,2021-10-25,2747.6454791666665
MW1,2021-10-26,2021-10-26,2747.6428125
MW1,2021-10-27,2021-10-27,2747.632541666667
MW1,2021-10-28,2021-10-28,2747.6302708333333
MW1,2021-10-29,2021-10-29,2747.632145833333
MW1,2021-10-30,2021-10-30,2747.6281458333333
MW1,2021-10-31,2021-10-31,2747.6236458333333
MW1,2021-11-01,2021-11-01,2747.6216249999998
MW1,2021-11-02,2021-11-02,2747.6204583333333
MW1,2021-11-03,2021-11-03,2747.6177916666666
MW1,2021-11-04,2021-11-04,2747.6175416666665
MW1,2021-11-05,2021-11-05,2747.6139375
MW1,2021-11-06,2021-11-06,2747.611479166667
MW1,2021-11-07,2021-11-07,2747.6074166666667
MW1,2021-11-08,2021-11-08,2747.6044375
MW1,2021-11-09,2021-11-09,2747.604625
MW1,2021-11-10,2021-11-10,2747.597854166667
MW1,2021-11-11,2021-11-11,2747.5915833333333
MW1,2021-11-12,2021-11-12,2747.5918541666665
MW1,2021-11-13,2021-11-13,2747.5945
MW1,2021-11-14,2021-11-14,2747.592666666667
MW1,2021-11-15,2021-11-15,2747.590708333333
MW1,2021-11-16,2021-11-16,2747.5892916666667
MW1,2021-11-17,2021-11-17,2747.5771875
MW1,2021-11-18,2021-11-18,2747.5824166666666
MW1,2021-11-19,2021-11-19,2747.5832708333332
MW1,2021-11-20,2021-11-20,2747.575625
MW1,2021-11-21,2021-11-21,2747.5729791666668
MW1,2021-11-22,2021-11-22,2747.5777083333332
MW1,2021-11-23,2021-11-23,2747.577208333333
MW1,2021-11-24,2021-11-24,2747.563166666667
MW1,2021-11-25,2021-11-25,2747.5653333333335
MW1,2021-11-26,2021-11-26,2747.567666666667
MW1,2021-11-27,2021-11-27,2747.5631041666666
MW1,2021-11-28,2021-11-28,2747.5624375
MW1,2021-11-29,2021-11-29,2747.561416666667
MW1,2021-11-30,2021-11-30,2747.5590416666664
MW1,2021-12-01,2021-12-01,2747.5563333333334
MW1,2021-12-02,2021-12-02,2747.556625
MW1,2021-12-03,2021-12-03,2747.5536666666667
MW1,2021-12-04,2021-12-04,2747.554166666667
MW1,2021-12-05,2021-12-05,2747.5535
MW1,2021-12-06,2021-12-06,2747.548333333333
MW1,2021-12-07,2021-12-07,2747.5448333333334
MW1,2021-12-08,2021-12-08,2747.5456249999997
MW1,2021-12-09,2021-12-09,2747.543625
MW1,2021-12-10,2021-12-10,2747.5297708333333
MW1,2021-12-11,2021-12-11,2747.5327916666665
MW1,2021-12-12,2021-12-12,2747.5412083333335
MW1,2021-12-13,2021-12-13,2747.5401666666667
MW1,2021-12-14,2021-12-14,2747.540375
MW1,2021-12-15,2021-12-15,2747.5318541666666
MW1,2021-12-16,2021-12-16,2747.53075
MW1,2021-12-17,2021-12-17,2747.522395833333
MW1,2021-12-18,2021-12-18,2747.5245
MW1,2021-12-19,2021-12-19,2747.530875
MW1,2021-12-20,2021-12-20,2747.5301041666667
MW1,2021-12-21,2021-12-21,2747.5285625
MW1,2021-12-22,2021-12-22,2747.5292291666665
MW1,2021-12-23,2021-12-23,2747.5281041666667
MW1,2021-12-24,2021-12-24,2747.5254999999997
MW1,2021-12-25,2021-12-25,2747.5213541666667
MW1,2021-12-26,2021-12-26,2747.5201666666667
MW1,2021-12-27,2021-12-27,2747.516833333333
MW1,2021-12-28,2021-12-28,2747.512979166667
MW1,2021-12-29,2021-12-29,2747.512875
MW1,2021-12-30,2021-12-30,2747.5131666666666
MW1,2021-12-31,2021-12-31,2747.509020833333
MW1,2022-01-01,2022-01-01,2747.492375
MW1,2022-01-02,2022-01-02,2747.502125
MW1,2022-01-03,2022-01-03,2747.5101041666667
MW1,2022-01-04,2022-01-04,2747.5045625
MW1,2022-01-05,2022-01-05,2747.5001666666667
MW1,2022-01-06,2022-01-06,2747.5069375
MW1,2022-01-07,2022-01-07,2747.513645833333
MW1,2022-01-08,2022-01-08,2747.5026041666665
MW1,2022-01-09,2022-01-09,2747.4970625
MW1,2022-01-10,2022-01-10,2747.4959375
MW1,2022-01-11,2022-01-11,2747.5023333333334
MW1,2022-01-12,2022-01-12,2747.4998125
MW1,2022-01-13,2022-01-13,2747.501875
MW1,2022-01-14,2022-01-14,2747.4925
MW1,2022-01-15,2022-01-15,2747.4925208333334
MW1,2022-01-16,2022-01-16,2747.49525
MW1,2022-01-17,2022-01-17,2747.4954166666666
MW1,2022-01-18,2022-01-18,2747.4911666666667
MW1,2022-01-19,2022-01-19,2747.4807708333333
MW1,2022-01-20,2022-01-20,2747.48475
MW1,2022-01-21,2022-01-21,2747.4840208333335
MW1,2022-01-22,2022-01-22,2747.4723125
MW1,2022-01-23,2022-01-23,2747.484270833333
MW1,2022-01-24,2022-01-24,2747.4814791666668
MW1,2022-01-25,2022-01-25,2747.4672083333335
MW1,2022-01-26,2022-01-26,2747.4752083333333
MW1,2022-01-27,2022-01-27,2747.4666041666665
MW1,2022-01-28,2022-01-28,2747.475354166667
MW1,2022-01-29,2022-01-29,2747.4793125
MW1,2022-01-30,2022-01-30,2747.478625
MW1,2022-01-31,2022-01-31,2747.478541666667
MW1,2022-02-01,2022-02-01,2747.4649375
MW1,2022-02-02,2022-02-02,2747.4074791666667
MW1,2022-02-03,2022-02-03,2747.4268541666665
MW1,2022-02-04,2022-02-04,2747.4606458333333
MW1,2022-02-05,2022-02-05,2747.4652708333333
MW1,2022-02-06,2022-02-06,2747.457645833333
MW1,2022-02-07,2022-02-07,2747.4626875
MW1,2022-02-08,2022-02-08,2747.463625
MW1,2022-02-09,2022-02-09,2747.4615625
MW1,2022-02-10,2022-02-10,2747.4634166666665
MW1,2022-02-11,2022-02-11,2747.4525208333334
MW1,2022-02-12,2022-02-12,2747.4477708333334
MW1,2022-02-13,2022-02-13,2747.458
MW1,2022-02-14,2022-02-14,2747.460145833333
MW1,2022-02-15,2022-02-15,2747.459895833333
MW1,2022-02-16,2022-02-16,2747.4491041666665
MW1,2022-02-17,2022-02-17,2747.430729166667
MW1,2022-02-18,2022-02-18,2747.4494791666666
MW1,2022-02-19,2022-02-19,2747.456625
MW1,2022-02-20,2022-02-20,2747.456833333333
MW1,2022-02-21,2022-02-21,2747.447166666667
MW1,2022-02-22,2022-02-22,2747.3948125
MW1,2022-02-23,2022-02-23,2747.399875
MW1,2022-02-24,2022-02-24,2747.428104166667
MW1,2022-02-25,2022-02-25,2747.426375
MW1,2022-02-26,2022-02-26,2747.4356875
MW1,2022-02-27,2022-02-27,2747.4455625
MW1,2022-02-28,2022-02-28,2747.445583333333
MW1,2022-03-01,2022-03-01,2747.4447083333334
MW1,2022-03-02,2022-03-02,2747.4463333333333
MW1,2022-03-03,2022-03-03,2747.4462708333335
MW1,2022-03-04,2022-03-04,2747.4457916666665
MW1,2022-03-05,2022-03-05,2747.437895833333
MW1,2022-03-06,2022-03-06,2747.42125
MW1,2022-03-07,2022-03-07,2747.407875
MW1,2022-03-08,2022-03-08,2747.4294791666666
MW1,2022-03-09,2022-03-09,2747.413
MW1,2022-03-10,2022-03-10,2747.413395833333
MW1,2022-03-11,2022-03-11,2747.4228125
MW1,2022-03-12,2022-03-12,2747.440145833333
MW1,2022-03-13,2022-03-13,2747.4399375
MW1,2022-03-14,2022-03-14,2747.43325
MW1,2022-03-15,2022-03-15,2747.438166666667
MW1,2022-03-16,2022-03-16,2747.436291666667
MW1,2022-03-17,2022-03-17,2747.4285
MW1,2022-03-18,2022-03-18,2747.4309375000003
MW1,2022-03-19,2022-03-19,2747.433625
MW1,2022-03-20,2022-03-20,2747.434729166667
MW1,2022-03-21,2022-03-21,2747.4285416666667
MW1,2022-03-22,2022-03-22,2747.4233125
MW1,2022-03-23,2022-03-23,2747.4286666666667
MW1,2022-03-24,2022-03-24,2747.4321041666667
MW1,2022-03-25,2022-03-25,2747.4348125
MW1,2022-03-26,2022-03-26,2747.441729166667
MW1,2022-03-27,2022-03-27,2747.4524791666668
MW1,2022-03-28,2022-03-28,2747.4639375
MW1,2022-03-29,2022-03-29,2747.4666666666667
MW1,2022-03-30,2022-03-30,2747.4623333333334
MW1,2022-03-31,2022-03-31,2747.4662708333335
MW1,2022-04-01,2022-04-01,2747.4690416666667
MW1,2022-04-02,2022-04-02,2747.4762708333333
MW1,2022-04-03,2022-04-03,2747.4828541666666
MW1,2022-04-04,2022-04-04,2747.4891875
MW1,2022-04-05,2022-04-05,2747.4871875
MW1,2022-04-06,2022-04-06,2747.4824375
MW1,2022-04-07,2022-04-07,2747.4907708333335
MW1,2022-04-08,2022-04-08,2747.501854166667
MW1,2022-04-09,2022-04-09,2747.5134583333333
MW1,2022-04-10,2022-04-10,2747.510854166667
MW1,2022-04-11,2022-04-11,2747.52125
MW1,2022-04-12,2022-04-12,2747.51575
MW1,2022-04-13,2022-04-13,2747.51
MW1,2022-04-14,2022-04-14,2747.5236666666665
MW1,2022-04-15,2022-04-15,2747.5304166666665
MW1,2022-04-16,2022-04-16,2747.5355208333335
MW1,2022-04-17,2022-04-17,2747.54125
MW1,2022-04-18,2022-04-18,2747.551875
MW1,2022-04-19,2022-04-19,2747.5665833333333
MW1,2022-04-20,2022-04-20,2747.5761666666667
MW1,2022-04-21,2022-04-21,2747.591125
MW1,2022-04-22,2022-04-22,2747.6119583333334
MW1,2022-04-23,2022-04-23,2747.619
MW1,2022-04-24,2022-04-24,2747.6260625
MW1,2022-04-25,2022-04-25,2747.6306666666665
MW1,2022-04-26,2022-04-26,2747.6474166666667
MW1,2022-04-27,2022-04-27,2747.660375
MW1,2022-04-28,2022-04-28,2747.6755416666665
MW1,2022-04-29,2022-04-29,2747.6883541666666
MW1,2022-04-30,2022-04-30,2747.6983333333333
MW1,2022-05-01,2022-05-01,2747.7083541666666
MW1,2022-05-02,2022-05-02,2747.7183958333335
MW1,2022-05-03,2022-05-03,2747.731625
MW1,2022-05-04,2022-05-04,2747.744583333333
MW1,2022-05-05,2022-05-05,2747.7612083333333
MW1,2022-05-06,2022-05-06,2747.7832083333333
MW1,2022-05-07,2022-05-07,2747.81275
MW1,2022-05-08,2022-05-08,2747.8471041666667
MW1,2022-05-09,2022-05-09,2747.8614583333333
MW1,2022-05-10,2022-05-10,2747.8735
MW1,2022-05-11,2022-05-11,2747.8996875
MW1,2022-05-12,2022-05-12,2747.9263124999998
MW1,2022-05-13,2022-05-13,2747.9396875
MW1,2022-05-14,2022-05-14,2747.9553541666664
MW1,2022-05-15,2022-05-15,2747.9798333333333
MW1,2022-05-16,2022-05-16,2748.0068333333334
MW1,2022-05-17,2022-05-17,2748.0248541666665
MW1,2022-05-18,2022-05-18,2748.0513333333333
MW1,2022-05-19,2022-05-19,2748.0812708333333
MW1,2022-05-20,2022-05-20,2748.084854166667
MW1,2022-05-21,2022-05-21,2748.0827291666665
MW1,2022-05-22,2022-05-22,2748.088
MW1,2022-05-23,2022-05-23,2748.0977872340427
MW1,2022-05-24,2022-05-24,2748.105125
MW1,2022-05-25,2022-05-25,2748.112914893617
MW1,2022-05-26,2022-05-26,2748.126583333333
MW1,2022-05-27,2022-05-27,2748.1442916666665
MW1,2022-05-28,2022-05-28,2748.1655
MW1,2022-05-29,2022-05-29,2748.1828541666664
MW1,2022-05-30,2022-05-30,2748.1801875
MW1,2022-05-31,2022-05-31,2748.1729791666667
MW1,2022-06-01,2022-06-01,2748.1804583333333
MW1,2022-06-02,2022-06-02,2748.195708333333
MW1,2022-06-03,2022-06-03,2748.2144791666665
MW1,2022-06-04,2022-06-04,2748.2278125000003
MW1,2022-06-05,2022-06-05,2748.249208333333
MW1,2022-06-06,2022-06-06,2748.2808333333332
MW1,2022-06-07,2022-06-07,2748.2961875
MW1,2022-06-08,2022-06-08,2748.306806451613
MW1,2022-06-09,2022-06-09,2748.316854166667
MW1,2022-06-10,2022-06-10,2748.34375
MW1,2022-06-11,2022-06-11,2748.3714791666666
MW1,2022-06-12,2022-06-12,2748.3919375
MW1,2022-06-13,2022-06-13,2748.3868541666666
MW1,2022-06-14,2022-06-14,2748.3673125
MW1,2022-06-15,2022-06-15,2748.336375
MW1,2022-06-16,2022-06-16,2748.3207916666665
MW1,2022-06-17,2022-06-17,2748.334729166667
MW1,2022-06-18,2022-06-18,2748.3540416666665
MW1,2022-06-19,2022-06-19,2748.3457708333335
MW1,2022-06-20,2022-06-20,2748.328916666667
MW1,2022-06-21,2022-06-21,2748.3071458333334
MW1,2022-06-22,2022-06-22,2748.2948541666665
MW1,2022-06-23,2022-06-23,2748.302125
MW1,2022-06-24,2022-06-24,2748.3329791666665
MW1,2022-06-25,2022-06-25,2748.3655416666666
MW1,2022-06-26,2022-06-26,2748.3956875
MW1,2022-06-27,2022-06-27,2748.4245625
MW1,2022-06-28,2022-06-28,2748.4487291666665
MW1,2022-06-29,2022-06-29,2748.473791666667
MW1,2022-06-30,2022-06-30,2748.5010833333336
MW1,2022-07-01,2022-07-01,2748.5251875
MW1,2022-07-02,2022-07-02,2748.549020833333
MW1,2022-07-03,2022-07-03,2748.5703541666667
MW1,2022-07-04,2022-07-04,2748.59125
MW1,2022-07-05,2022-07-05,2748.61375
MW1,2022-07-06,2022-07-06,2748.640479166667
MW1,2022-07-07,2022-07-07,2748.6495833333333
MW1,2022-07-08,2022-07-08,2748.654541666667
MW1,2022-07-09,2022-07-09,2748.6577708333334
MW1,2022-07-10,2022-07-10,2748.659088888889
MW1,2022-07-11,2022-07-11,2748.6556041666668
MW1,2022-07-12,2022-07-12,2748.6508541666667
MW1,2022-07-13,2022-07-13,2748.6388333333334
MW1,2022-07-14,2022-07-14,2748.6259791666666
MW1,2022-07-15,2022-07-15,2748.617458333333
MW1,2022-07-16,2022-07-16,2748.6105625
MW1,2022-07-17,2022-07-17,2748.596791666667
MW1,2022-07-18,2022-07-18,2748.5822916666666
MW1,2022-07-19,2022-07-19,2748.5666666666666
MW1,2022-07-20,2022-07-20,2748.55
MW1,2022-07-21,2022-07-21,2748.5325
MW1,2022-07-22,2022-07-22,2748.513625
MW1,2022-07-23,2022-07-23,2748.4943333333335
MW1,2022-07-24,2022-07-24,2748.4759583333334
MW1,2022-07-25,2022-07-25,2748.4521458333334
MW1,2022-07-26,2022-07-26,2748.424625
MW1,2022-07-27,2022-07-27,2748.3983125
MW1,2022-07-28,2022-07-28,2748.37325
MW1,2022-07-29,2022-07-29,2748.3462083333334
MW1,2022-07-30,2022-07-30,2748.3184166666665
MW1,2022-07-31,2022-07-31,2748.2923541666664
MW1,2022-08-01,2022-08-01,2748.2675625
MW1,2022-08-02,2022-08-02,2748.242625
MW1,2022-08-03,2022-08-03,2748.21925
MW1,2022-08-04,2022-08-04,2748.195041666667
MW1,2022-08-05,2022-08-05,2748.1726875
MW1,2022-08-06,2022-08-06,2748.154666666667
MW1,2022-08-07,2022-08-07,2748.1338181818182
MW1,2022-08-08,2022-08-08,2748.116916666667
MW1,2022-08-09,2022-08-09,2748.099458333333
MW1,2022-08-10,2022-08-10,2748.0832083333335
